provider,mode,w,budget,found,expansions,arrival,optimal_arrival,suboptimality,closed,nonfinite,suite,world_index
field_unet,focal,1.0,1800,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
field_unet,focal,1.1,1800,True,1746,43,43.0,1.0,1746,0,C_dyn_maze,3
field_unet,astar,,2500,True,708,43,43.0,1.0,708,0,C_dyn_maze,3
field_unet,focal,1.0,2500,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
field_unet,focal,1.1,2500,True,1746,43,43.0,1.0,1746,0,C_dyn_maze,3
field_unet_blind,astar,,1800,True,470,43,43.0,1.0,470,0,C_dyn_maze,3
field_unet_blind,focal,1.0,1800,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
field_unet_blind,focal,1.1,1800,True,1425,43,43.0,1.0,1425,0,C_dyn_maze,3
field_unet_blind,astar,,2500,True,470,43,43.0,1.0,470,0,C_dyn_maze,3
field_unet_blind,focal,1.0,2500,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
field_unet_blind,focal,1.1,2500,True,1425,43,43.0,1.0,1425,0,C_dyn_maze,3
field_hrm,astar,,1800,True,1437,43,43.0,1.0,1437,0,C_dyn_maze,3
field_hrm,focal,1.0,1800,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
field_hrm,focal,1.1,1800,True,1741,43,43.0,1.0,1741,0,C_dyn_maze,3
field_hrm,astar,,2500,True,1437,43,43.0,1.0,1437,0,C_dyn_maze,3
field_hrm,focal,1.0,2500,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
field_hrm,focal,1.1,2500,True,1741,43,43.0,1.0,1741,0,C_dyn_maze,3
field_hrm_blind,astar,,1800,True,500,43,43.0,1.0,500,0,C_dyn_maze,3
field_hrm_blind,focal,1.0,1800,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
field_hrm_blind,focal,1.1,1800,True,1518,43,43.0,1.0,1518,0,C_dyn_maze,3
field_hrm_blind,astar,,2500,True,500,43,43.0,1.0,500,0,C_dyn_maze,3
field_hrm_blind,focal,1.0,2500,True,1756,43,43.0,1.0,1756,0,C_dyn_maze,3
field_hrm_blind,focal,1.1,2500,True,1518,43,43.0,1.0,1518,0,C_dyn_maze,3
euclid,astar,,1800,False,1800,-1,46.0,nan,1800,0,C_dyn_maze,4
euclid,focal,1.0,1800,False,1800,-1,46.0,nan,1800,0,C_dyn_maze,4
euclid,focal,1.1,1800,False,1800,-1,46.0,nan,1800,0,C_dyn_maze,4
euclid,astar,,2500,True,2149,46,46.0,1.0,2149,0,C_dyn_maze,4
euclid,focal,1.0,2500,True,2149,46,46.0,1.0,2149,0,C_dyn_maze,4
euclid,focal,1.1,2500,True,2011,46,46.0,1.0,2011,0,C_dyn_maze,4
oracle,astar,,1800,True,113,46,46.0,1.0,113,0,C_dyn_maze,4
oracle,focal,1.0,1800,False,1800,-1,46.0,nan,1800,0,C_dyn_maze,4
oracle,focal,1.1,1800,True,1709,46,46.0,1.0,1709,0,C_dyn_maze,4
oracle,astar,,2500,True,113,46,46.0,1.0,113,0,C_dyn_maze,4
oracle,focal,1.0,2500,True,2149,46,46.0,1.0,2149,0,C_dyn_maze,4
oracle,focal,1.1,2500,True,1709,46,46.0,1.0,1709,0,C_dyn_maze,4
scalar_hrm,astar,,1800,True,790,48,46.0,1.0434782608695652,790,0,C_dyn_maze,4
scalar_hrm,focal,1.0,1800,False,1800,-1,46.0,nan,1800,0,C_dyn_maze,4
scalar_hrm,focal,1.1,1800,False,1800,-1,46.0,nan,1800,0,C_dyn_maze,4
scalar_hrm,astar,,2500,True,790,48,46.0,1.0434782608695652,790,0,C_dyn_maze,4
scalar_hrm,focal,1.0,2500,True,2149,46,46.0,1.0,2149,0,C_dyn_maze,4
scalar_hrm,focal,1.1,2500,True,2051,46,46.0,1.0,2051,0,C_dyn_maze,4
scalar_hrm_blind,astar,,1800,True,902,48,46.0,1.0434782608695652,902,0,C_dyn_maze,4
scalar_hrm_blind,focal,1.0,1800,False,1800,-1,46.0,nan,1800,0,C_dyn_maze,4
scalar_hrm_blind,focal,1.1,1800,False,1800,-1,46.0,nan,1800,0,C_dyn_maze,4
scalar_hrm_blind,astar,,2500,True,902,48,46.0,1.0434782608695652,902,0,C_dyn_maze,4
scalar_hrm_blind,focal,1.0,2500,True,2149,46,46.0,1.0,2149,0,C_dyn_maze,4
scalar_hrm_blind,focal,1.1,2500,True,1877,48,46.0,1.0434782608695652,1877,0,C_dyn_maze,4
