provider,mode,w,budget,found,expansions,closed,cost,optimal,suboptimality,nonfinite,suite,world_index
scalar_onlstm,focal,1.0,140,False,140,140,nan,3.761623868955385,nan,0,C_hard_spiral,5
scalar_onlstm,focal,1.1,140,False,140,140,nan,3.761623868955385,nan,0,C_hard_spiral,5
scalar_onlstm,astar,,152,True,105,105,3.877127153058392,3.761623868955385,1.030705697360189,0,C_hard_spiral,5
scalar_onlstm,focal,1.0,152,False,152,152,nan,3.761623868955385,nan,0,C_hard_spiral,5
scalar_onlstm,focal,1.1,152,True,152,152,3.839055377809552,3.761623868955385,1.0205845963210751,0,C_hard_spiral,5
field_unet,astar,,140,False,140,140,nan,3.761623868955385,nan,0,C_hard_spiral,5
field_unet,focal,1.0,140,False,140,140,nan,3.761623868955385,nan,0,C_hard_spiral,5
field_unet,focal,1.1,140,False,140,140,nan,3.761623868955385,nan,0,C_hard_spiral,5
field_unet,astar,,152,True,146,146,3.8501609494113644,3.761623868955385,1.0235369307353333,0,C_hard_spiral,5
field_unet,focal,1.0,152,False,152,152,nan,3.761623868955385,nan,0,C_hard_spiral,5
field_unet,focal,1.1,152,False,152,152,nan,3.761623868955385,nan,0,C_hard_spiral,5
field_onlstm,astar,,140,False,140,140,nan,3.761623868955385,nan,0,C_hard_spiral,5
field_onlstm,focal,1.0,140,False,140,140,nan,3.761623868955385,nan,0,C_hard_spiral,5
field_onlstm,focal,1.1,140,False,140,140,nan,3.761623868955385,nan,0,C_hard_spiral,5
field_onlstm,astar,,152,False,152,152,nan,3.761623868955385,nan,0,C_hard_spiral,5
field_onlstm,focal,1.0,152,False,152,152,nan,3.761623868955385,nan,0,C_hard_spiral,5
field_onlstm,focal,1.1,152,False,152,152,nan,3.761623868955385,nan,0,C_hard_spiral,5
field_hrm,astar,,140,False,140,140,nan,3.761623868955385,nan,0,C_hard_spiral,5
field_hrm,focal,1.0,140,False,140,140,nan,3.761623868955385,nan,0,C_hard_spiral,5
field_hrm,focal,1.1,140,False,140,140,nan,3.761623868955385,nan,0,C_hard_spiral,5
field_hrm,astar,,152,True,144,144,3.8977758896887065,3.761623868955385,1.0361950119088146,0,C_hard_spiral,5
field_hrm,focal,1.0,152,False,152,152,nan,3.761623868955385,nan,0,C_hard_spiral,5
field_hrm,focal,1.1,152,False,152,152,nan,3.761623868955385,nan,0,C_hard_spiral,5
euclid,astar,,140,False,140,140,nan,3.391097183589244,nan,0,C_hard_spiral,6
euclid,focal,1.0,140,False,140,140,nan,3.391097183589244,nan,0,C_hard_spiral,6
